User_ID,Platform,Subscription_Tier,AI_Feature_Used,User_Mood_Pre_Watch,Device_Type,Content_Type,Region,Data_Privacy_Setting,Engagement_Score,Daily_Viewing_Time_Min,Churn_Risk_Probability,Monthly_Subscription_Cost_USD,AI_Feature_Satisfaction,Content_Items_Watched,Weekly_Sessions
USR-09002,YouTube,Premium AI-Plus,Mood-Based Playlist,Energetic,AI-Integrated TV,Gaming,North America,Low,82,59,0.4054,32.24,8.48,2,1
USR-09003,YouTube,Premium AI-Plus,Personalized Story Ending,Happy,Smart Glasses,Movies,Europe,Medium,81,154,0.0214,32.58,9.1,2,6
USR-09004,Netflix,Ad-Supported,AI-Generated Summary,Happy,Foldable Phone,Movies,Latin America,Medium,68,62,0.1491,2.53,7.3,1,1
USR-09005,Netflix,Standard,Mood-Based Playlist,Energetic,Foldable Phone,Gaming,Asia Pacific,Medium,58,78,0.1025,10.52,6.21,2,1
USR-09006,Disney+ AI,Premium AI-Plus,Mood-Based Playlist,Energetic,AI-Integrated TV,Movies,Latin America,High,54,95,0.3105,21.87,5.85,1,4
USR-09007,Netflix,Premium AI-Plus,Mood-Based Playlist,Happy,Foldable Phone,Gaming,Europe,High,82,76,0.2328,28.48,8.99,2,3
USR-09008,TikTok,Standard,Mood-Based Playlist,Anxious,Apple Vision Pro,Movies,Europe,Medium,55,112,0.5394,10.74,5.97,1,3
USR-09009,Disney+ AI,Ad-Supported,Real-time Voice Dubbing,Happy,Foldable Phone,Shorts,North America,Low,89,121,0.1778,1.53,9.25,40,4
USR-09010,Netflix,Standard,Real-time Voice Dubbing,Happy,AI-Integrated TV,Movies,Asia Pacific,High,84,78,0.3171,11.42,9.04,1,3
USR-09011,YouTube,Ad-Supported,Mood-Based Playlist,Stressed,Apple Vision Pro,Shorts,North America,Low,51,84,0.0404,3.66,6.01,28,2
USR-09012,TikTok,Standard,AI-Generated Summary,Stressed,Apple Vision Pro,Gaming,Asia Pacific,Medium,72,170,0.0194,12.95,7.83,5,4
USR-09013,Prime Video,Standard,Mood-Based Playlist,Energetic,AI-Integrated TV,Movies,Europe,Medium,60,120,0.1945,14.33,6.49,1,5
USR-09014,YouTube,Standard,Mood-Based Playlist,Bored,Foldable Phone,Movies,Middle East & Africa,Medium,56,179,0.1043,15.51,6.26,2,5
USR-09015,Apple TV+,Ad-Supported,Real-time Voice Dubbing,Happy,Apple Vision Pro,Movies,Middle East & Africa,Medium,62,105,0.3932,5.17,6.57,1,5
USR-09016,Prime Video,Standard,Personalized Story Ending,Energetic,AI-Integrated TV,Movies,North America,High,73,71,0.1351,15.36,8.02,1,4
USR-09017,TikTok,Standard,Virtual Background Sync,Happy,Apple Vision Pro,Shorts,Latin America,Medium,82,120,0.1597,13.97,8.85,40,6
USR-09018,YouTube,Ad-Supported,Mood-Based Playlist,Anxious,Foldable Phone,Movies,Europe,Medium,59,90,0.5346,5.75,6.53,1,2
USR-09019,Disney+ AI,Ad-Supported,AI-Generated Summary,Anxious,AI-Integrated TV,Shorts,North America,High,44,101,0.2987,0.51,4.52,34,2
USR-09020,Prime Video,Ad-Supported,Personalized Story Ending,Anxious,Apple Vision Pro,Gaming,North America,Medium,48,117,0.2968,1.5,5.35,3,4
USR-09021,YouTube,Premium AI-Plus,Virtual Background Sync,Bored,Foldable Phone,Education,North America,Medium,95,164,0.2142,23.61,9.72,7,6
USR-09022,Apple TV+,Standard,Mood-Based Playlist,Anxious,Foldable Phone,Movies,Europe,Medium,43,106,0.0402,9.72,4.99,1,3
USR-09023,Prime Video,Standard,Virtual Background Sync,Happy,AI-Integrated TV,Education,Middle East & Africa,Medium,66,75,0.4962,13.93,6.58,3,2
USR-09024,YouTube,Standard,Real-time Voice Dubbing,Bored,Foldable Phone,Education,Europe,High,57,147,0.0274,13.24,6.07,7,5
USR-09025,Disney+ AI,Premium AI-Plus,AI-Generated Summary,Stressed,Foldable Phone,Shorts,Latin America,Medium,94,154,0.0425,34.42,9.87,51,5
USR-09026,TikTok,Standard,Real-time Voice Dubbing,Bored,Foldable Phone,Gaming,Europe,High,75,184,0.39,9.17,7.74,5,6
USR-09027,Disney+ AI,Ad-Supported,Mood-Based Playlist,Bored,Foldable Phone,Shorts,Europe,High,61,101,0.4019,5.45,6.37,34,2
USR-09028,Prime Video,Ad-Supported,Personalized Story Ending,Happy,AI-Integrated TV,Movies,Europe,High,84,74,0.384,4.77,9.42,1,1
USR-09029,Netflix,Ad-Supported,Personalized Story Ending,Stressed,AI-Integrated TV,Education,Asia Pacific,High,72,114,0.0989,3.21,7.7,5,5
USR-09030,Netflix,Premium AI-Plus,Personalized Story Ending,Stressed,AI-Integrated TV,Education,Asia Pacific,High,81,180,0.1859,30.57,8.64,8,7
USR-09031,YouTube,Standard,Personalized Story Ending,Energetic,AI-Integrated TV,Movies,North America,High,75,51,0.5174,13.13,8.48,1,2
USR-09032,Prime Video,Premium AI-Plus,Personalized Story Ending,Happy,Apple Vision Pro,Movies,Asia Pacific,Medium,100,57,0.1256,24.77,10.0,1,3
USR-09033,YouTube,Standard,Mood-Based Playlist,Bored,Foldable Phone,Movies,North America,Low,70,137,0.0879,12.31,6.81,1,7
USR-09034,Prime Video,Premium AI-Plus,Real-time Voice Dubbing,Energetic,AI-Integrated TV,Shorts,North America,High,69,90,0.1981,28.11,7.71,30,3
USR-09035,YouTube,Premium AI-Plus,Virtual Background Sync,Anxious,AI-Integrated TV,Education,North America,Low,64,104,0.4056,29.12,6.68,5,4
USR-09036,YouTube,Standard,Real-time Voice Dubbing,Bored,Smart Glasses,Movies,Asia Pacific,Medium,58,150,0.4924,13.36,6.13,2,4
USR-09037,Prime Video,Ad-Supported,Mood-Based Playlist,Bored,Foldable Phone,Shorts,Asia Pacific,High,61,156,0.0859,3.11,6.27,52,6
USR-09038,TikTok,Ad-Supported,AI-Generated Summary,Bored,Smart Glasses,Gaming,Latin America,High,54,213,0.237,3.79,5.5,6,7
USR-09039,YouTube,Standard,AI-Generated Summary,Anxious,AI-Integrated TV,Shorts,Europe,Medium,25,76,0.3974,13.85,2.76,25,1
USR-09040,Netflix,Premium AI-Plus,Personalized Story Ending,Stressed,Foldable Phone,Shorts,Asia Pacific,Low,96,175,0.2196,27.9,10.0,58,6
USR-09041,Netflix,Standard,Mood-Based Playlist,Stressed,Foldable Phone,Shorts,Europe,Medium,59,209,0.3461,14.96,6.2,70,8
USR-09042,Netflix,Ad-Supported,Virtual Background Sync,Anxious,AI-Integrated TV,Movies,Latin America,High,41,96,0.2148,0.36,4.21,1,2
USR-09043,YouTube,Standard,Virtual Background Sync,Stressed,Apple Vision Pro,Shorts,Asia Pacific,High,65,177,0.2146,14.43,6.67,59,6
USR-09044,TikTok,Standard,Personalized Story Ending,Energetic,AI-Integrated TV,Movies,Europe,High,81,125,0.1596,13.04,9.15,1,5
USR-09045,YouTube,Ad-Supported,Personalized Story Ending,Energetic,Foldable Phone,Gaming,North America,Low,69,169,0.0204,3.03,7.13,5,5
USR-09046,Netflix,Premium AI-Plus,Mood-Based Playlist,Anxious,Apple Vision Pro,Movies,Latin America,Medium,72,127,0.3499,33.97,7.82,1,5
USR-09047,YouTube,Standard,Real-time Voice Dubbing,Happy,AI-Integrated TV,Gaming,Asia Pacific,Medium,58,153,0.1746,11.68,6.35,4,6
USR-09048,YouTube,Ad-Supported,Virtual Background Sync,Happy,AI-Integrated TV,Shorts,Europe,Medium,61,58,0.2631,3.31,6.73,19,4
USR-09049,Apple TV+,Ad-Supported,Mood-Based Playlist,Energetic,AI-Integrated TV,Education,Asia Pacific,High,59,123,0.2155,2.16,6.51,6,2
USR-09050,YouTube,Standard,Virtual Background Sync,Stressed,AI-Integrated TV,Gaming,Middle East & Africa,Medium,74,195,0.0453,14.38,7.26,6,9
USR-09051,Netflix,Standard,Personalized Story Ending,Happy,Smart Glasses,Gaming,North America,Low,62,125,0.3436,10.56,6.75,4,6
USR-09052,TikTok,Ad-Supported,Personalized Story Ending,Stressed,Smart Glasses,Movies,North America,Low,49,194,0.2324,3.44,5.35,2,11
USR-09053,Prime Video,Standard,AI-Generated Summary,Happy,Foldable Phone,Shorts,Asia Pacific,Medium,71,98,0.3529,10.59,7.0,33,4
USR-09054,Disney+ AI,Standard,Mood-Based Playlist,Stressed,Smart Glasses,Gaming,Asia Pacific,Medium,72,153,0.4834,15.1,7.48,4,6
USR-09055,Prime Video,Ad-Supported,Mood-Based Playlist,Bored,AI-Integrated TV,Gaming,North America,High,53,152,0.4398,0.58,4.79,4,4
USR-09056,Apple TV+,Standard,Personalized Story Ending,Anxious,Foldable Phone,Gaming,Asia Pacific,Medium,69,94,0.1579,14.29,7.89,3,4
USR-09057,TikTok,Standard,Mood-Based Playlist,Bored,Smart Glasses,Movies,Asia Pacific,Medium,49,147,0.3164,15.99,5.31,2,6
USR-09058,Apple TV+,Ad-Supported,AI-Generated Summary,Bored,AI-Integrated TV,Movies,Europe,High,70,160,0.203,0.49,7.49,2,4
USR-09059,Netflix,Ad-Supported,AI-Generated Summary,Stressed,Foldable Phone,Movies,North America,Medium,45,190,0.3564,2.75,4.97,2,5
USR-09060,Prime Video,Ad-Supported,AI-Generated Summary,Stressed,Foldable Phone,Movies,Europe,High,54,163,0.3467,4.59,5.61,2,6
USR-09061,Prime Video,Standard,Mood-Based Playlist,Bored,AI-Integrated TV,Gaming,Europe,Medium,27,144,0.185,14.64,3.04,4,6
USR-09062,Prime Video,Premium AI-Plus,AI-Generated Summary,Happy,Foldable Phone,Shorts,Europe,High,98,122,0.4092,34.37,10.0,41,5
USR-09063,YouTube,Standard,AI-Generated Summary,Bored,Foldable Phone,Shorts,Middle East & Africa,Medium,80,143,0.3364,13.42,7.85,48,6
USR-09064,Disney+ AI,Premium AI-Plus,AI-Generated Summary,Bored,Apple Vision Pro,Movies,Latin America,Low,92,140,0.0416,29.34,9.35,1,5
USR-09065,Netflix,Standard,Personalized Story Ending,Happy,Foldable Phone,Gaming,Asia Pacific,Medium,46,74,0.2369,15.44,5.26,2,5
USR-09066,TikTok,Standard,Real-time Voice Dubbing,Energetic,Foldable Phone,Movies,Asia Pacific,Medium,39,91,0.4255,16.0,4.3,1,4
USR-09067,YouTube,Standard,Personalized Story Ending,Energetic,AI-Integrated TV,Movies,Europe,High,74,90,0.1463,13.37,7.88,1,2
USR-09068,TikTok,Premium AI-Plus,Mood-Based Playlist,Stressed,Apple Vision Pro,Gaming,North America,Low,78,165,0.1283,28.45,8.21,5,6
USR-09069,TikTok,Premium AI-Plus,Mood-Based Playlist,Happy,Foldable Phone,Gaming,Latin America,Medium,60,84,0.2194,34.29,6.73,2,3
USR-09070,YouTube,Standard,Personalized Story Ending,Stressed,Apple Vision Pro,Movies,Middle East & Africa,Low,78,151,0.0563,12.06,8.88,2,3
USR-09071,Netflix,Standard,Mood-Based Playlist,Stressed,AI-Integrated TV,Movies,Asia Pacific,Medium,30,182,0.2433,10.8,3.51,2,6
USR-09072,YouTube,Premium AI-Plus,Mood-Based Playlist,Stressed,Foldable Phone,Shorts,North America,Low,72,105,0.1781,30.14,7.73,35,2
USR-09073,TikTok,Premium AI-Plus,Mood-Based Playlist,Stressed,Apple Vision Pro,Shorts,Asia Pacific,High,82,216,0.2168,28.55,9.0,72,5
USR-09074,TikTok,Premium AI-Plus,AI-Generated Summary,Bored,AI-Integrated TV,Movies,Europe,High,72,180,0.0386,27.01,7.6,2,4
USR-09075,Disney+ AI,Ad-Supported,Mood-Based Playlist,Stressed,AI-Integrated TV,Shorts,Asia Pacific,Medium,69,190,0.4004,2.57,7.88,63,6
USR-09076,Netflix,Ad-Supported,Real-time Voice Dubbing,Energetic,AI-Integrated TV,Shorts,Latin America,Low,66,167,0.7364,1.45,7.23,56,5
USR-09077,Prime Video,Standard,AI-Generated Summary,Bored,AI-Integrated TV,Shorts,Europe,High,60,158,0.3766,9.42,6.42,53,5
USR-09078,TikTok,Standard,Virtual Background Sync,Stressed,AI-Integrated TV,Gaming,Europe,Low,57,147,0.3253,10.51,5.96,4,5
USR-09079,Netflix,Ad-Supported,Personalized Story Ending,Stressed,AI-Integrated TV,Gaming,North America,Low,37,164,0.1506,3.77,4.54,5,5
USR-09080,YouTube,Standard,Mood-Based Playlist,Energetic,Foldable Phone,Movies,North America,Low,68,117,0.3149,9.6,7.66,1,4
USR-09081,YouTube,Standard,Virtual Background Sync,Anxious,Foldable Phone,Movies,Europe,Low,82,87,0.1888,15.69,8.48,1,2
USR-09082,YouTube,Ad-Supported,Real-time Voice Dubbing,Anxious,Apple Vision Pro,Movies,Europe,Low,13,67,0.1654,4.63,2.06,1,3
USR-09083,Netflix,Standard,AI-Generated Summary,Stressed,AI-Integrated TV,Movies,Europe,Low,9,162,0.325,14.13,1.85,2,6
USR-09084,Netflix,Ad-Supported,Mood-Based Playlist,Stressed,AI-Integrated TV,Movies,North America,Low,60,167,0.0919,2.41,6.45,2,8
USR-09085,Netflix,Premium AI-Plus,AI-Generated Summary,Stressed,Smart Glasses,Movies,Europe,High,100,156,0.3085,20.41,10.0,2,6
USR-09086,Netflix,Ad-Supported,Mood-Based Playlist,Happy,Foldable Phone,Gaming,Latin America,High,77,68,0.3162,1.96,8.27,2,3
USR-09087,YouTube,Standard,Virtual Background Sync,Happy,Smart Glasses,Gaming,Asia Pacific,High,63,86,0.5406,12.64,6.61,2,4
USR-09088,Prime Video,Standard,AI-Generated Summary,Bored,AI-Integrated TV,Gaming,Asia Pacific,High,77,153,0.3005,13.04,8.42,4,5
USR-09089,TikTok,Ad-Supported,Real-time Voice Dubbing,Happy,Apple Vision Pro,Shorts,Latin America,Medium,68,120,0.0871,1.38,7.73,40,6
USR-09090,YouTube,Standard,Mood-Based Playlist,Stressed,AI-Integrated TV,Gaming,Middle East & Africa,Medium,79,192,0.2495,11.28,8.44,5,7
USR-09091,TikTok,Premium AI-Plus,Mood-Based Playlist,Anxious,Foldable Phone,Shorts,Asia Pacific,High,62,168,0.4951,22.27,6.73,56,7
USR-09092,TikTok,Standard,AI-Generated Summary,Anxious,Smart Glasses,Gaming,Europe,Medium,66,76,0.3988,15.45,7.22,2,1
USR-09093,Netflix,Ad-Supported,AI-Generated Summary,Bored,AI-Integrated TV,Movies,Europe,Medium,77,143,0.2854,3.0,7.4,2,6
USR-09094,Netflix,Standard,AI-Generated Summary,Anxious,Foldable Phone,Education,Latin America,Low,42,91,0.0679,13.34,4.36,4,2
USR-09095,Netflix,Ad-Supported,Virtual Background Sync,Bored,Foldable Phone,Movies,Latin America,Low,45,180,0.2078,5.28,4.57,2,8
USR-09096,TikTok,Standard,AI-Generated Summary,Happy,Apple Vision Pro,Movies,Latin America,Medium,83,61,0.1693,12.09,8.02,1,3
USR-09097,YouTube,Standard,AI-Generated Summary,Stressed,Foldable Phone,Shorts,North America,High,65,176,0.1356,9.76,7.24,59,6
USR-09098,YouTube,Standard,Personalized Story Ending,Stressed,Apple Vision Pro,Movies,Asia Pacific,High,63,133,0.3482,14.28,6.92,1,6
USR-09099,TikTok,Ad-Supported,Mood-Based Playlist,Energetic,Foldable Phone,Education,Latin America,Low,52,97,0.196,0.25,6.15,4,4
USR-09100,Apple TV+,Ad-Supported,Personalized Story Ending,Stressed,Foldable Phone,Shorts,Europe,Low,82,154,0.1995,0.06,8.97,51,5
USR-09101,YouTube,Ad-Supported,Virtual Background Sync,Stressed,Smart Glasses,Education,North America,High,80,210,0.2867,0.16,8.22,10,7
USR-09102,TikTok,Standard,AI-Generated Summary,Stressed,AI-Integrated TV,Education,Europe,Medium,73,142,0.174,10.58,7.39,6,6
USR-09103,YouTube,Standard,Virtual Background Sync,Bored,Foldable Phone,Shorts,Asia Pacific,Low,46,165,0.1155,9.41,4.5,55,4
USR-09104,Disney+ AI,Standard,Real-time Voice Dubbing,Anxious,AI-Integrated TV,Gaming,Latin America,Medium,59,44,0.4183,12.1,6.34,1,3
USR-09105,Disney+ AI,Ad-Supported,Mood-Based Playlist,Bored,AI-Integrated TV,Education,Latin America,High,25,144,0.1694,5.63,3.12,7,4
USR-09106,Disney+ AI,Ad-Supported,Virtual Background Sync,Energetic,AI-Integrated TV,Movies,North America,High,70,88,0.4584,1.64,7.44,1,4
USR-09107,Netflix,Standard,AI-Generated Summary,Stressed,AI-Integrated TV,Movies,Latin America,High,77,195,0.4026,11.17,7.84,2,5
USR-09108,YouTube,Standard,Personalized Story Ending,Bored,Apple Vision Pro,Shorts,Europe,Low,33,170,0.2246,10.05,4.27,57,4
USR-09109,Prime Video,Premium AI-Plus,AI-Generated Summary,Energetic,Foldable Phone,Shorts,Europe,Medium,100,115,0.2224,24.25,10.0,38,7
USR-09110,YouTube,Ad-Supported,Personalized Story Ending,Energetic,AI-Integrated TV,Gaming,North America,Medium,73,58,0.3485,0.7,7.74,2,4
USR-09111,Apple TV+,Ad-Supported,Mood-Based Playlist,Bored,AI-Integrated TV,Movies,Europe,Low,69,174,0.3867,1.74,7.56,2,8
USR-09112,YouTube,Standard,Real-time Voice Dubbing,Stressed,Foldable Phone,Gaming,Asia Pacific,Medium,81,152,0.145,10.75,9.12,4,5
USR-09113,YouTube,Standard,Mood-Based Playlist,Energetic,AI-Integrated TV,Gaming,North America,Medium,93,94,0.4844,11.75,10.0,3,3
USR-09114,YouTube,Standard,AI-Generated Summary,Happy,Foldable Phone,Shorts,North America,Medium,24,87,0.1423,12.45,2.44,29,2
USR-09115,YouTube,Ad-Supported,Mood-Based Playlist,Anxious,AI-Integrated TV,Gaming,North America,Medium,57,115,0.128,0.01,6.29,3,4
USR-09116,Prime Video,Ad-Supported,Mood-Based Playlist,Happy,AI-Integrated TV,Education,North America,Medium,69,62,0.1734,1.2,7.64,3,1
USR-09117,Netflix,Standard,Virtual Background Sync,Anxious,AI-Integrated TV,Movies,Asia Pacific,High,38,56,0.2098,11.37,3.79,1,1
USR-09118,TikTok,Ad-Supported,AI-Generated Summary,Stressed,Apple Vision Pro,Shorts,North America,Medium,43,157,0.1333,1.88,4.67,52,8
USR-09119,TikTok,Standard,Mood-Based Playlist,Anxious,AI-Integrated TV,Gaming,Europe,Medium,55,75,0.1158,10.66,5.57,2,3
USR-09120,Prime Video,Ad-Supported,Mood-Based Playlist,Happy,AI-Integrated TV,Shorts,Asia Pacific,Low,90,75,0.1102,0.47,8.83,25,1
USR-09121,TikTok,Ad-Supported,AI-Generated Summary,Happy,AI-Integrated TV,Movies,North America,Low,54,138,0.3031,2.85,5.47,1,4
USR-09122,Apple TV+,Ad-Supported,Mood-Based Playlist,Bored,Foldable Phone,Education,Europe,High,94,154,0.3975,0.47,10.0,7,5
USR-09123,Prime Video,Premium AI-Plus,Mood-Based Playlist,Stressed,Smart Glasses,Movies,North America,Medium,55,227,0.5555,34.83,6.53,2,8
USR-09124,YouTube,Ad-Supported,AI-Generated Summary,Anxious,AI-Integrated TV,Movies,Middle East & Africa,Medium,48,81,0.3839,3.71,4.53,1,1
USR-09125,Prime Video,Ad-Supported,Personalized Story Ending,Stressed,AI-Integrated TV,Education,Middle East & Africa,Low,77,196,0.042,1.81,8.66,9,6
USR-09126,Apple TV+,Premium AI-Plus,Personalized Story Ending,Stressed,AI-Integrated TV,Shorts,Asia Pacific,High,88,173,0.3265,22.96,9.48,58,4
USR-09127,YouTube,Ad-Supported,Real-time Voice Dubbing,Energetic,Foldable Phone,Shorts,Europe,Medium,42,67,0.328,4.64,4.69,22,2
USR-09128,TikTok,Ad-Supported,Mood-Based Playlist,Stressed,Smart Glasses,Shorts,North America,Low,55,150,0.1399,0.08,5.96,50,8
USR-09129,YouTube,Ad-Supported,Mood-Based Playlist,Bored,AI-Integrated TV,Movies,Europe,Medium,61,190,0.3288,1.66,6.31,2,7
USR-09130,TikTok,Standard,AI-Generated Summary,Happy,AI-Integrated TV,Movies,Latin America,High,56,34,0.2552,12.64,5.61,1,2
USR-09131,Netflix,Standard,Real-time Voice Dubbing,Anxious,Smart Glasses,Education,North America,High,68,84,0.4352,14.48,7.13,4,1
USR-09132,Disney+ AI,Premium AI-Plus,Real-time Voice Dubbing,Anxious,Smart Glasses,Movies,Europe,Medium,80,48,0.3468,25.42,8.35,1,3
USR-09133,YouTube,Standard,Real-time Voice Dubbing,Happy,AI-Integrated TV,Movies,Asia Pacific,Medium,87,114,0.3568,9.92,9.5,1,4
USR-09134,TikTok,Standard,Virtual Background Sync,Energetic,Smart Glasses,Gaming,Europe,Medium,61,41,0.3658,9.87,6.23,1,3
USR-09135,Netflix,Ad-Supported,Virtual Background Sync,Bored,Foldable Phone,Education,Europe,Medium,59,110,0.1251,2.39,6.34,5,1
USR-09136,Disney+ AI,Premium AI-Plus,Personalized Story Ending,Anxious,AI-Integrated TV,Gaming,Europe,Low,49,84,0.08,22.03,6.11,2,4
USR-09137,YouTube,Premium AI-Plus,Personalized Story Ending,Energetic,AI-Integrated TV,Movies,Asia Pacific,Low,70,75,0.3958,21.13,7.3,1,1
USR-09138,TikTok,Premium AI-Plus,Mood-Based Playlist,Energetic,Smart Glasses,Movies,Latin America,Medium,100,101,0.5211,22.41,10.0,1,1
USR-09139,YouTube,Ad-Supported,Personalized Story Ending,Anxious,AI-Integrated TV,Education,Middle East & Africa,Low,78,78,0.4413,1.71,8.4,4,3
USR-09140,Netflix,Standard,Real-time Voice Dubbing,Happy,AI-Integrated TV,Gaming,Europe,Medium,67,31,0.368,11.07,7.07,1,1
USR-09141,YouTube,Standard,Mood-Based Playlist,Energetic,AI-Integrated TV,Gaming,Europe,Medium,84,5,0.1906,11.66,8.88,1,1
USR-09142,Apple TV+,Premium AI-Plus,Mood-Based Playlist,Anxious,Foldable Phone,Shorts,North America,Medium,59,78,0.0686,23.48,6.38,26,4
USR-09143,Netflix,Ad-Supported,Virtual Background Sync,Anxious,AI-Integrated TV,Gaming,Asia Pacific,Medium,74,154,0.3649,2.63,8.05,4,7
USR-09144,TikTok,Premium AI-Plus,Personalized Story Ending,Happy,Foldable Phone,Education,North America,Medium,85,43,0.1188,28.76,9.45,2,1
USR-09145,Netflix,Standard,Virtual Background Sync,Happy,Foldable Phone,Shorts,Europe,Medium,45,150,0.214,12.77,4.84,50,4
USR-09146,Disney+ AI,Premium AI-Plus,Virtual Background Sync,Stressed,AI-Integrated TV,Movies,Europe,Medium,92,151,0.3617,21.14,9.96,2,3
USR-09147,YouTube,Standard,Personalized Story Ending,Anxious,Foldable Phone,Movies,Europe,Low,57,70,0.2239,15.73,5.83,1,1
USR-09148,YouTube,Premium AI-Plus,AI-Generated Summary,Happy,Foldable Phone,Gaming,North America,Medium,60,95,0.1767,21.25,6.4,3,4
USR-09149,YouTube,Standard,Personalized Story Ending,Energetic,Foldable Phone,Movies,Middle East & Africa,Medium,53,99,0.1829,10.06,5.82,1,3
USR-09150,Netflix,Ad-Supported,Real-time Voice Dubbing,Happy,Apple Vision Pro,Movies,Latin America,Low,56,77,0.4728,1.04,5.96,1,4
USR-09151,YouTube,Standard,Mood-Based Playlist,Bored,AI-Integrated TV,Shorts,North America,Low,88,152,0.1267,14.1,9.36,51,6
USR-09152,YouTube,Premium AI-Plus,Virtual Background Sync,Bored,AI-Integrated TV,Gaming,Europe,Medium,81,150,0.1013,29.31,7.97,4,5
USR-09153,TikTok,Ad-Supported,AI-Generated Summary,Bored,Foldable Phone,Shorts,Latin America,Medium,43,137,0.2774,0.83,4.25,46,5
USR-09154,Apple TV+,Standard,Personalized Story Ending,Bored,AI-Integrated TV,Education,North America,High,97,179,0.0389,11.43,10.0,8,5
USR-09155,YouTube,Premium AI-Plus,Real-time Voice Dubbing,Energetic,AI-Integrated TV,Movies,Asia Pacific,High,72,67,0.1034,28.43,7.9,1,2
USR-09156,Prime Video,Premium AI-Plus,Real-time Voice Dubbing,Happy,Foldable Phone,Shorts,North America,Medium,91,121,0.1526,26.38,9.24,40,6
USR-09157,YouTube,Standard,AI-Generated Summary,Bored,AI-Integrated TV,Shorts,Middle East & Africa,Medium,54,130,0.1702,12.51,5.21,43,5
USR-09158,Netflix,Premium AI-Plus,Mood-Based Playlist,Happy,Apple Vision Pro,Shorts,North America,Medium,89,43,0.2408,33.77,8.97,14,2
USR-09159,YouTube,Ad-Supported,Mood-Based Playlist,Stressed,AI-Integrated TV,Gaming,Middle East & Africa,High,70,180,0.1511,5.68,7.71,5,7
USR-09160,YouTube,Standard,Mood-Based Playlist,Happy,Apple Vision Pro,Shorts,North America,Medium,64,122,0.4493,14.23,6.91,41,4
USR-09161,YouTube,Standard,Real-time Voice Dubbing,Stressed,AI-Integrated TV,Gaming,North America,Medium,86,172,0.5445,14.81,9.23,5,4
USR-09162,Prime Video,Premium AI-Plus,Mood-Based Playlist,Happy,Foldable Phone,Gaming,Asia Pacific,Medium,84,69,0.1121,34.93,9.63,2,2
USR-09163,TikTok,Ad-Supported,Virtual Background Sync,Happy,Foldable Phone,Education,Latin America,Medium,85,64,0.2684,1.31,8.23,3,2
USR-09164,TikTok,Ad-Supported,Real-time Voice Dubbing,Happy,Foldable Phone,Education,North America,Medium,68,65,0.415,4.86,7.6,3,1
USR-09165,YouTube,Standard,AI-Generated Summary,Bored,Foldable Phone,Shorts,Asia Pacific,High,61,198,0.0424,14.49,6.62,66,10
