Platform,Subscription_Tier,AI_Feature_Used,User_Mood_Pre_Watch,Device_Type,Content_Type,Region,Data_Privacy_Setting,Engagement_Score,Daily_Viewing_Time_Min,Churn_Risk_Probability,Monthly_Subscription_Cost_USD,AI_Feature_Satisfaction,Content_Items_Watched,Weekly_Sessions
Netflix,Ad-Supported,Real-time Voice Dubbing,Bored,Smart Glasses,Education,Europe,Medium,52,127,0.1925,28.1,7.41,1,4
Netflix,Premium AI-Plus,Personalized Story Ending,Anxious,Smart Glasses,Shorts,Middle East & Africa,Low,92,89,0.3106,9.18,10.0,1,1
YouTube,Standard,Mood-Based Playlist,Anxious,Apple Vision Pro,Education,Europe,Low,30,42,0.2617,13.48,5.95,36,5
YouTube,Ad-Supported,Personalized Story Ending,Energetic,Smart Glasses,Shorts,Asia Pacific,Low,83,117,0.2591,31.96,9.97,10,5
Disney+ AI,Standard,Mood-Based Playlist,Happy,Foldable Phone,Shorts,North America,High,94,160,0.116,7.91,8.2,7,3
YouTube,Ad-Supported,Virtual Background Sync,Bored,Foldable Phone,Shorts,Asia Pacific,Low,78,116,0.3066,31.1,3.39,1,1
TikTok,Standard,Mood-Based Playlist,Anxious,Apple Vision Pro,Shorts,North America,Medium,83,142,0.203,19.27,8.23,1,4
YouTube,Standard,Personalized Story Ending,Stressed,Foldable Phone,Gaming,Asia Pacific,Medium,19,66,0.2939,26.56,8.32,2,2
Prime Video,Ad-Supported,Virtual Background Sync,Bored,Foldable Phone,Education,Asia Pacific,Low,89,98,0.2272,16.06,5.8,1,5
Apple TV+,Standard,Virtual Background Sync,Stressed,Foldable Phone,Movies,Middle East & Africa,Medium,46,83,0.2707,24.02,6.79,10,6
YouTube,Ad-Supported,Personalized Story Ending,Happy,Smart Glasses,Shorts,Middle East & Africa,High,35,183,0.3643,10.6,9.75,1,1
YouTube,Premium AI-Plus,Virtual Background Sync,Happy,AI-Integrated TV,Movies,Europe,High,65,153,0.0396,14.15,8.35,1,1
Netflix,Standard,AI-Generated Summary,Anxious,AI-Integrated TV,Gaming,Middle East & Africa,Low,37,192,0.166,12.12,10.0,1,5
Prime Video,Standard,AI-Generated Summary,Happy,Apple Vision Pro,Shorts,Europe,Low,97,83,0.4399,34.99,9.48,50,5
YouTube,Standard,Mood-Based Playlist,Stressed,Foldable Phone,Gaming,Latin America,Medium,57,137,0.0712,22.67,8.0,2,1
Apple TV+,Premium AI-Plus,Mood-Based Playlist,Energetic,Apple Vision Pro,Movies,Middle East & Africa,Medium,100,99,0.0481,31.18,8.59,1,5
YouTube,Standard,Personalized Story Ending,Anxious,Smart Glasses,Shorts,Europe,Medium,61,196,0.2277,12.92,10.0,1,1
YouTube,Premium AI-Plus,Mood-Based Playlist,Happy,Foldable Phone,Gaming,Asia Pacific,Medium,89,122,0.0069,12.76,6.82,1,6
Prime Video,Ad-Supported,Personalized Story Ending,Stressed,AI-Integrated TV,Shorts,Europe,Medium,69,121,0.1804,12.75,9.26,9,2
YouTube,Premium AI-Plus,AI-Generated Summary,Energetic,Foldable Phone,Shorts,Europe,Medium,69,171,0.0698,14.31,6.64,36,6
Apple TV+,Standard,Mood-Based Playlist,Stressed,Foldable Phone,Gaming,Europe,Low,92,123,0.6718,14.92,9.48,65,1
Apple TV+,Premium AI-Plus,Real-time Voice Dubbing,Anxious,AI-Integrated TV,Shorts,Europe,High,92,173,0.1427,13.86,6.77,1,5
Prime Video,Standard,Virtual Background Sync,Stressed,Foldable Phone,Shorts,Middle East & Africa,Medium,30,213,0.0066,2.59,9.62,30,5
Apple TV+,Standard,Personalized Story Ending,Happy,Apple Vision Pro,Shorts,Asia Pacific,Low,100,97,0.2216,24.31,9.69,1,4
Netflix,Standard,Real-time Voice Dubbing,Anxious,AI-Integrated TV,Education,Asia Pacific,High,54,103,0.005,11.15,7.09,10,4
YouTube,Premium AI-Plus,Mood-Based Playlist,Happy,Foldable Phone,Shorts,Asia Pacific,Low,85,114,0.1771,14.28,7.16,1,3
Apple TV+,Standard,Mood-Based Playlist,Energetic,Foldable Phone,Shorts,Asia Pacific,High,72,214,0.123,14.82,9.86,3,2
YouTube,Standard,Mood-Based Playlist,Happy,Foldable Phone,Shorts,Europe,High,89,208,0.2713,14.29,10.0,1,3
Prime Video,Premium AI-Plus,Real-time Voice Dubbing,Anxious,AI-Integrated TV,Shorts,Europe,High,25,122,0.1788,20.63,8.56,1,6
YouTube,Ad-Supported,Real-time Voice Dubbing,Anxious,Foldable Phone,Movies,Asia Pacific,Low,70,127,0.6231,34.99,7.03,2,6
TikTok,Standard,Virtual Background Sync,Bored,AI-Integrated TV,Gaming,Middle East & Africa,High,71,85,0.1028,14.21,9.39,2,5
YouTube,Ad-Supported,Mood-Based Playlist,Anxious,Foldable Phone,Gaming,Middle East & Africa,High,41,191,0.2479,12.88,8.66,3,5
TikTok,Standard,AI-Generated Summary,Bored,AI-Integrated TV,Shorts,North America,Low,100,74,0.1437,27.54,9.25,6,5
YouTube,Ad-Supported,AI-Generated Summary,Happy,Foldable Phone,Gaming,Middle East & Africa,Medium,77,150,0.1032,7.77,7.98,2,1
YouTube,Standard,Virtual Background Sync,Stressed,Foldable Phone,Movies,Europe,Medium,45,208,0.4055,10.62,10.0,27,2
YouTube,Premium AI-Plus,Real-time Voice Dubbing,Stressed,AI-Integrated TV,Shorts,Europe,High,69,108,0.2242,11.63,8.62,3,3
YouTube,Standard,Mood-Based Playlist,Energetic,Apple Vision Pro,Movies,Europe,Low,66,116,0.1893,9.71,8.62,7,6
YouTube,Standard,AI-Generated Summary,Bored,Smart Glasses,Shorts,Asia Pacific,Medium,100,73,0.3581,1.05,7.68,6,5
Netflix,Standard,Real-time Voice Dubbing,Anxious,Smart Glasses,Gaming,North America,Low,66,55,0.0472,20.01,8.67,1,5
Prime Video,Standard,Personalized Story Ending,Happy,Foldable Phone,Education,North America,Low,63,137,0.418,29.43,8.43,1,1
YouTube,Ad-Supported,Real-time Voice Dubbing,Stressed,AI-Integrated TV,Shorts,Europe,Medium,73,172,0.3286,11.29,6.52,1,5
Netflix,Standard,Real-time Voice Dubbing,Happy,Foldable Phone,Shorts,North America,Medium,90,113,0.0667,12.43,8.44,1,3
YouTube,Standard,Virtual Background Sync,Bored,Smart Glasses,Movies,North America,Low,43,227,0.4926,12.73,7.49,35,6
YouTube,Premium AI-Plus,AI-Generated Summary,Anxious,Foldable Phone,Shorts,Europe,Medium,66,54,0.3023,13.23,6.65,1,1
Prime Video,Premium AI-Plus,AI-Generated Summary,Stressed,Foldable Phone,Movies,Asia Pacific,Low,50,212,0.0872,17.47,7.79,1,6
YouTube,Ad-Supported,Personalized Story Ending,Happy,Foldable Phone,Shorts,Asia Pacific,Low,69,264,0.1799,12.34,10.0,3,2
Prime Video,Standard,Virtual Background Sync,Stressed,Foldable Phone,Shorts,Asia Pacific,High,59,80,0.3057,8.58,9.92,55,5
Prime Video,Standard,AI-Generated Summary,Bored,Smart Glasses,Movies,Asia Pacific,Low,34,202,0.1745,8.46,10.0,2,4
Prime Video,Premium AI-Plus,Real-time Voice Dubbing,Happy,AI-Integrated TV,Shorts,Latin America,Medium,61,107,0.1041,9.27,8.57,62,3
Disney+ AI,Ad-Supported,Personalized Story Ending,Happy,AI-Integrated TV,Gaming,Europe,High,56,147,0.0074,9.74,9.19,50,6
YouTube,Premium AI-Plus,Mood-Based Playlist,Happy,Apple Vision Pro,Movies,Europe,Low,97,134,0.1543,16.29,5.2,1,1
YouTube,Standard,Real-time Voice Dubbing,Bored,Apple Vision Pro,Movies,North America,Low,98,151,0.0948,34.27,10.0,2,6
YouTube,Standard,Personalized Story Ending,Happy,Smart Glasses,Movies,Asia Pacific,High,95,252,0.0209,18.69,10.0,1,5
Disney+ AI,Standard,Mood-Based Playlist,Anxious,Foldable Phone,Gaming,Latin America,Medium,56,27,0.6775,26.64,10.0,1,4
Prime Video,Ad-Supported,AI-Generated Summary,Stressed,Foldable Phone,Movies,Europe,Medium,80,91,0.0987,13.88,7.03,1,1
Prime Video,Standard,Mood-Based Playlist,Energetic,Apple Vision Pro,Movies,North America,High,10,124,0.0797,12.23,8.45,3,6
YouTube,Standard,Mood-Based Playlist,Happy,Foldable Phone,Movies,North America,High,74,124,0.5703,14.29,9.12,1,1
Prime Video,Ad-Supported,Real-time Voice Dubbing,Anxious,Foldable Phone,Gaming,Asia Pacific,High,77,149,0.2024,10.83,9.33,1,5
Prime Video,Standard,AI-Generated Summary,Bored,Foldable Phone,Movies,Asia Pacific,Low,89,117,0.112,0.3,9.58,2,6
YouTube,Premium AI-Plus,Personalized Story Ending,Energetic,Foldable Phone,Shorts,Asia Pacific,Low,91,149,0.1268,27.61,4.86,2,4
Prime Video,Ad-Supported,AI-Generated Summary,Happy,Smart Glasses,Education,Europe,Low,76,115,0.3623,0.0,6.08,1,3
Prime Video,Standard,Virtual Background Sync,Stressed,Foldable Phone,Movies,Europe,High,93,114,0.2522,2.21,7.96,1,4
YouTube,Standard,AI-Generated Summary,Energetic,Apple Vision Pro,Shorts,Middle East & Africa,Medium,87,128,0.2201,14.45,5.8,3,2
Netflix,Standard,Mood-Based Playlist,Anxious,Smart Glasses,Shorts,North America,Low,76,81,0.3601,13.94,7.42,1,6
Prime Video,Ad-Supported,Virtual Background Sync,Anxious,Foldable Phone,Shorts,Europe,Medium,100,222,0.1612,10.94,8.33,1,5
Prime Video,Standard,AI-Generated Summary,Energetic,AI-Integrated TV,Gaming,Europe,Low,89,170,0.0484,13.3,8.15,1,6
Netflix,Standard,AI-Generated Summary,Stressed,Foldable Phone,Shorts,Asia Pacific,Low,65,202,0.17,4.86,8.56,2,1
Disney+ AI,Ad-Supported,AI-Generated Summary,Anxious,Smart Glasses,Shorts,Europe,Low,70,20,0.3602,10.39,9.04,18,5
YouTube,Premium AI-Plus,Mood-Based Playlist,Anxious,Apple Vision Pro,Shorts,Europe,Low,100,194,0.1381,34.21,7.99,1,5
Netflix,Standard,Personalized Story Ending,Anxious,AI-Integrated TV,Shorts,Asia Pacific,Medium,13,191,0.1983,9.08,6.36,49,1
TikTok,Standard,Personalized Story Ending,Anxious,AI-Integrated TV,Movies,Europe,Medium,79,115,0.4744,16.03,9.67,2,5
YouTube,Standard,Mood-Based Playlist,Anxious,Foldable Phone,Shorts,Europe,High,96,145,0.0934,12.64,8.45,1,4
TikTok,Premium AI-Plus,Mood-Based Playlist,Anxious,Foldable Phone,Movies,Asia Pacific,Low,44,126,0.1577,25.99,5.25,1,6
Netflix,Ad-Supported,Virtual Background Sync,Energetic,Apple Vision Pro,Education,Europe,Low,75,179,0.0759,14.88,8.95,1,5
YouTube,Standard,Real-time Voice Dubbing,Bored,AI-Integrated TV,Shorts,Europe,Low,28,56,0.2992,19.57,10.0,4,3
Netflix,Standard,Virtual Background Sync,Anxious,Foldable Phone,Movies,North America,Low,50,231,0.0025,12.93,5.08,1,5
Netflix,Premium AI-Plus,Mood-Based Playlist,Anxious,Smart Glasses,Shorts,Latin America,Low,69,185,0.2498,13.4,8.77,1,7
Prime Video,Ad-Supported,Virtual Background Sync,Bored,Foldable Phone,Shorts,Middle East & Africa,High,100,46,0.036,28.13,9.27,1,5
YouTube,Premium AI-Plus,Mood-Based Playlist,Anxious,AI-Integrated TV,Gaming,Middle East & Africa,High,17,151,0.4231,23.04,6.14,2,6
YouTube,Premium AI-Plus,Mood-Based Playlist,Bored,Foldable Phone,Shorts,Middle East & Africa,Medium,100,168,0.1287,9.56,9.32,2,7
YouTube,Standard,Personalized Story Ending,Anxious,Foldable Phone,Movies,Europe,High,50,219,0.2187,9.9,9.73,1,4
Prime Video,Standard,Virtual Background Sync,Happy,Foldable Phone,Movies,North America,Low,77,165,0.1001,32.02,8.54,19,6
TikTok,Standard,Mood-Based Playlist,Bored,Foldable Phone,Shorts,Latin America,Medium,31,99,0.3736,28.11,8.22,31,1
Netflix,Premium AI-Plus,Real-time Voice Dubbing,Stressed,Foldable Phone,Education,North America,Low,94,102,0.1566,8.52,9.66,2,5
Disney+ AI,Standard,AI-Generated Summary,Bored,AI-Integrated TV,Movies,North America,Low,88,14,0.4905,33.34,8.96,1,5
YouTube,Standard,Virtual Background Sync,Happy,AI-Integrated TV,Movies,Europe,Medium,13,94,0.4453,13.61,6.56,6,6
YouTube,Standard,Real-time Voice Dubbing,Happy,Apple Vision Pro,Gaming,North America,High,41,204,0.0025,28.8,10.0,1,3
Disney+ AI,Ad-Supported,AI-Generated Summary,Anxious,Smart Glasses,Movies,Latin America,Low,79,196,0.4476,10.05,8.54,39,3
YouTube,Ad-Supported,Virtual Background Sync,Bored,Foldable Phone,Shorts,North America,Medium,49,190,0.0548,0.0,5.39,1,5
Prime Video,Ad-Supported,Mood-Based Playlist,Bored,Foldable Phone,Shorts,Asia Pacific,High,100,171,0.048,16.22,6.79,1,6
Prime Video,Standard,Real-time Voice Dubbing,Stressed,Smart Glasses,Education,North America,High,78,225,0.2034,9.31,9.5,1,3
YouTube,Premium AI-Plus,Personalized Story Ending,Happy,Smart Glasses,Gaming,North America,Medium,75,53,0.123,21.4,5.43,2,5
YouTube,Standard,Personalized Story Ending,Anxious,Apple Vision Pro,Movies,North America,Low,46,166,0.4413,15.39,6.92,1,4
Netflix,Standard,Virtual Background Sync,Bored,AI-Integrated TV,Education,Asia Pacific,Low,57,110,0.2001,22.1,8.02,6,5
Disney+ AI,Standard,AI-Generated Summary,Energetic,Smart Glasses,Shorts,Europe,Medium,94,207,0.3113,12.37,8.96,1,1
YouTube,Standard,Real-time Voice Dubbing,Stressed,AI-Integrated TV,Shorts,North America,High,75,181,0.5916,12.8,9.72,9,3
Disney+ AI,Premium AI-Plus,Mood-Based Playlist,Bored,Foldable Phone,Gaming,North America,Low,76,103,0.4173,3.48,9.01,1,6
YouTube,Ad-Supported,Mood-Based Playlist,Bored,Apple Vision Pro,Education,Europe,Medium,94,130,0.1119,14.29,7.38,8,6
YouTube,Standard,AI-Generated Summary,Stressed,AI-Integrated TV,Education,Middle East & Africa,Medium,90,216,0.1065,22.68,8.31,1,1
Disney+ AI,Premium AI-Plus,Personalized Story Ending,Energetic,Smart Glasses,Movies,Europe,Low,92,203,0.5054,24.51,8.98,1,5
YouTube,Premium AI-Plus,AI-Generated Summary,Happy,AI-Integrated TV,Movies,North America,Low,79,94,0.2881,33.8,7.76,2,1
YouTube,Premium AI-Plus,Mood-Based Playlist,Stressed,Apple Vision Pro,Movies,Asia Pacific,Low,87,142,0.1845,10.99,9.74,7,5
Apple TV+,Standard,Mood-Based Playlist,Anxious,Foldable Phone,Movies,Europe,Medium,62,81,0.8637,15.54,5.48,1,1
Netflix,Standard,AI-Generated Summary,Happy,Smart Glasses,Shorts,Europe,Low,92,148,0.5157,14.64,3.85,22,6
Netflix,Ad-Supported,Mood-Based Playlist,Bored,AI-Integrated TV,Education,Asia Pacific,High,98,197,0.0865,5.15,3.45,1,1
Disney+ AI,Ad-Supported,AI-Generated Summary,Anxious,Apple Vision Pro,Gaming,Asia Pacific,Medium,87,182,0.0025,14.02,5.17,1,1
YouTube,Ad-Supported,AI-Generated Summary,Stressed,AI-Integrated TV,Movies,North America,Medium,46,127,0.0871,33.03,7.73,1,2
Disney+ AI,Standard,Mood-Based Playlist,Bored,Smart Glasses,Education,North America,Low,96,190,0.1834,23.0,9.82,1,1
Prime Video,Standard,Real-time Voice Dubbing,Happy,AI-Integrated TV,Shorts,Asia Pacific,Medium,95,6,0.3,15.27,8.12,29,5
YouTube,Standard,AI-Generated Summary,Happy,Foldable Phone,Education,North America,High,67,153,0.2566,15.56,10.0,32,6
YouTube,Standard,AI-Generated Summary,Anxious,Foldable Phone,Education,Europe,Medium,98,208,0.1806,32.57,9.94,1,1
Disney+ AI,Standard,Mood-Based Playlist,Energetic,Foldable Phone,Movies,Europe,Medium,94,265,0.3134,17.02,8.74,6,1
YouTube,Standard,Virtual Background Sync,Anxious,AI-Integrated TV,Gaming,Europe,High,68,90,0.0025,30.13,9.84,1,5
Disney+ AI,Ad-Supported,AI-Generated Summary,Anxious,Apple Vision Pro,Education,Latin America,High,77,59,0.0339,0.9,9.01,3,5
YouTube,Ad-Supported,Virtual Background Sync,Energetic,Apple Vision Pro,Shorts,Asia Pacific,High,71,50,0.4457,29.83,6.83,1,7
TikTok,Premium AI-Plus,Real-time Voice Dubbing,Stressed,AI-Integrated TV,Education,North America,High,100,128,0.0354,16.51,8.69,1,4
YouTube,Premium AI-Plus,Mood-Based Playlist,Happy,AI-Integrated TV,Education,North America,Medium,72,83,0.1169,13.28,2.98,1,3
Prime Video,Premium AI-Plus,Mood-Based Playlist,Energetic,Foldable Phone,Education,North America,High,35,202,0.2164,10.25,9.37,5,4
TikTok,Premium AI-Plus,Mood-Based Playlist,Anxious,AI-Integrated TV,Movies,Middle East & Africa,High,96,45,0.1095,25.71,9.21,1,3
YouTube,Standard,Mood-Based Playlist,Bored,Foldable Phone,Movies,North America,Low,100,98,0.0025,11.95,9.09,1,1
Apple TV+,Standard,Mood-Based Playlist,Happy,Foldable Phone,Shorts,Middle East & Africa,Low,61,113,0.0821,17.68,7.58,1,6
Disney+ AI,Standard,Real-time Voice Dubbing,Bored,Foldable Phone,Education,Middle East & Africa,Low,33,97,0.3124,15.38,8.87,1,5
Prime Video,Standard,Personalized Story Ending,Bored,AI-Integrated TV,Gaming,Asia Pacific,Medium,85,123,0.3459,17.75,7.45,23,4
YouTube,Ad-Supported,Virtual Background Sync,Energetic,Foldable Phone,Education,Europe,Low,16,141,0.0975,20.81,7.91,2,5
TikTok,Standard,Real-time Voice Dubbing,Anxious,AI-Integrated TV,Movies,Middle East & Africa,Medium,62,173,0.2615,28.36,9.07,34,7
YouTube,Standard,Virtual Background Sync,Bored,Foldable Phone,Gaming,North America,High,78,204,0.076,12.42,9.01,1,5
YouTube,Ad-Supported,AI-Generated Summary,Anxious,Foldable Phone,Education,Asia Pacific,Medium,79,86,0.0025,14.58,7.18,1,3
YouTube,Ad-Supported,AI-Generated Summary,Energetic,Foldable Phone,Gaming,Latin America,Low,80,161,0.0952,9.55,6.06,43,3
Disney+ AI,Standard,AI-Generated Summary,Energetic,Foldable Phone,Gaming,Middle East & Africa,Low,15,150,0.3419,7.07,7.62,44,7
YouTube,Premium AI-Plus,AI-Generated Summary,Bored,Smart Glasses,Movies,Europe,Low,57,197,0.418,2.83,7.91,25,4
Prime Video,Standard,AI-Generated Summary,Energetic,Apple Vision Pro,Shorts,Middle East & Africa,Low,78,146,0.0446,29.09,8.15,28,7
Apple TV+,Standard,AI-Generated Summary,Bored,Foldable Phone,Shorts,Asia Pacific,High,42,201,0.3344,0.0,7.67,2,5
Disney+ AI,Premium AI-Plus,Real-time Voice Dubbing,Bored,Smart Glasses,Gaming,North America,Medium,72,205,0.2783,0.0,8.52,3,3
Apple TV+,Standard,Personalized Story Ending,Happy,AI-Integrated TV,Shorts,Europe,Medium,68,101,0.2742,12.26,6.12,1,6
Apple TV+,Standard,Mood-Based Playlist,Happy,AI-Integrated TV,Education,Europe,Medium,94,175,0.2316,11.66,7.94,4,6
YouTube,Standard,Mood-Based Playlist,Happy,Foldable Phone,Gaming,Latin America,High,55,90,0.3452,31.15,6.8,1,8
Disney+ AI,Ad-Supported,Virtual Background Sync,Stressed,Smart Glasses,Shorts,Latin America,Low,37,168,0.1925,8.07,8.79,2,5
TikTok,Standard,AI-Generated Summary,Energetic,Foldable Phone,Education,Asia Pacific,Medium,62,224,0.0877,11.83,8.19,1,3
Prime Video,Standard,AI-Generated Summary,Stressed,Apple Vision Pro,Gaming,Europe,Medium,59,115,0.1835,11.67,8.05,4,1
TikTok,Premium AI-Plus,Virtual Background Sync,Happy,AI-Integrated TV,Movies,Europe,High,54,115,0.3227,22.11,8.72,1,5
Netflix,Premium AI-Plus,Personalized Story Ending,Bored,AI-Integrated TV,Movies,Middle East & Africa,Medium,96,118,0.0319,30.99,9.39,1,5
Disney+ AI,Premium AI-Plus,Virtual Background Sync,Energetic,Smart Glasses,Gaming,Latin America,Medium,58,97,0.2117,12.18,6.23,1,5
YouTube,Ad-Supported,Personalized Story Ending,Happy,Apple Vision Pro,Movies,Middle East & Africa,High,87,102,0.0539,9.47,7.67,1,5
YouTube,Standard,AI-Generated Summary,Energetic,AI-Integrated TV,Gaming,Europe,Low,44,154,0.256,32.91,1.85,2,5
Disney+ AI,Ad-Supported,Real-time Voice Dubbing,Stressed,Smart Glasses,Education,Latin America,High,83,114,0.2773,18.04,9.57,4,5
YouTube,Standard,AI-Generated Summary,Happy,AI-Integrated TV,Gaming,Europe,High,41,112,0.3735,9.1,7.61,2,1
YouTube,Standard,Mood-Based Playlist,Bored,Foldable Phone,Gaming,Europe,Medium,100,70,0.0164,21.36,6.44,2,4
YouTube,Standard,Virtual Background Sync,Stressed,AI-Integrated TV,Gaming,Europe,Low,99,73,0.2851,13.32,9.13,1,2
Prime Video,Standard,Personalized Story Ending,Anxious,Foldable Phone,Shorts,Europe,High,75,162,0.3717,15.0,9.92,1,4
YouTube,Premium AI-Plus,Mood-Based Playlist,Bored,Apple Vision Pro,Education,Latin America,Medium,79,152,0.1563,3.73,10.0,1,1
Netflix,Standard,Real-time Voice Dubbing,Stressed,AI-Integrated TV,Shorts,Europe,High,34,154,0.5336,9.81,5.67,1,5
YouTube,Standard,Real-time Voice Dubbing,Anxious,AI-Integrated TV,Shorts,North America,High,47,63,0.1678,8.57,1.04,1,5
Prime Video,Ad-Supported,AI-Generated Summary,Happy,AI-Integrated TV,Shorts,Latin America,High,47,214,0.2174,17.12,5.84,3,6
Disney+ AI,Standard,AI-Generated Summary,Stressed,Foldable Phone,Shorts,North America,Medium,70,95,0.2022,17.23,8.9,1,4
YouTube,Standard,Mood-Based Playlist,Stressed,Foldable Phone,Education,North America,Medium,57,104,0.3395,9.15,10.0,4,5
Disney+ AI,Ad-Supported,Real-time Voice Dubbing,Happy,Apple Vision Pro,Education,Europe,Medium,88,171,0.3201,2.09,5.63,3,1
YouTube,Standard,AI-Generated Summary,Bored,Foldable Phone,Shorts,Asia Pacific,Low,28,135,0.0225,13.39,9.69,3,5
Disney+ AI,Standard,Mood-Based Playlist,Bored,Apple Vision Pro,Shorts,Middle East & Africa,Medium,74,124,0.3505,11.95,6.56,12,3
YouTube,Standard,Real-time Voice Dubbing,Happy,Foldable Phone,Education,Europe,Low,51,216,0.1329,15.37,8.88,1,5
Apple TV+,Standard,AI-Generated Summary,Anxious,Foldable Phone,Education,Middle East & Africa,Low,51,170,0.1253,13.83,8.58,1,2
TikTok,Premium AI-Plus,Real-time Voice Dubbing,Happy,AI-Integrated TV,Shorts,Asia Pacific,High,100,129,0.1327,16.6,8.98,1,6
YouTube,Ad-Supported,Real-time Voice Dubbing,Energetic,Foldable Phone,Education,North America,Medium,80,129,0.0025,26.01,9.64,1,1
TikTok,Premium AI-Plus,Virtual Background Sync,Energetic,AI-Integrated TV,Movies,Europe,Low,45,200,0.1416,6.01,8.86,34,5
Prime Video,Standard,Personalized Story Ending,Bored,Foldable Phone,Shorts,Europe,Low,100,152,0.2326,9.38,8.57,1,7
Netflix,Premium AI-Plus,Mood-Based Playlist,Energetic,AI-Integrated TV,Shorts,Europe,Medium,54,137,0.0025,22.86,9.68,1,1
Disney+ AI,Standard,Mood-Based Playlist,Energetic,Smart Glasses,Education,Latin America,Low,55,104,0.2158,11.81,8.53,1,2
YouTube,Ad-Supported,Real-time Voice Dubbing,Stressed,Foldable Phone,Shorts,Latin America,Medium,86,71,0.0098,2.27,9.39,1,6
Apple TV+,Standard,Mood-Based Playlist,Energetic,Foldable Phone,Gaming,Europe,Medium,62,83,0.1998,2.89,4.12,7,7
Disney+ AI,Ad-Supported,Personalized Story Ending,Stressed,Smart Glasses,Movies,North America,High,86,264,0.3224,13.0,10.0,1,5
Prime Video,Ad-Supported,Personalized Story Ending,Happy,Apple Vision Pro,Shorts,Asia Pacific,Medium,78,119,0.2013,5.92,9.74,1,5
Disney+ AI,Premium AI-Plus,Mood-Based Playlist,Stressed,Foldable Phone,Movies,Europe,High,48,133,0.0025,3.3,9.61,1,3
YouTube,Premium AI-Plus,Real-time Voice Dubbing,Anxious,Apple Vision Pro,Gaming,North America,Low,83,197,0.8637,14.63,6.84,1,3
Disney+ AI,Standard,Personalized Story Ending,Anxious,Foldable Phone,Education,Asia Pacific,Low,78,129,0.1634,19.27,8.57,1,1
Prime Video,Ad-Supported,Virtual Background Sync,Stressed,AI-Integrated TV,Shorts,Latin America,High,35,200,0.0025,31.2,10.0,1,3
Disney+ AI,Premium AI-Plus,Virtual Background Sync,Stressed,Foldable Phone,Education,Latin America,Low,93,177,0.131,9.25,8.23,2,1
Disney+ AI,Standard,AI-Generated Summary,Energetic,Foldable Phone,Shorts,North America,High,18,149,0.0025,13.9,6.01,1,3
YouTube,Standard,AI-Generated Summary,Stressed,Apple Vision Pro,Movies,Europe,Medium,100,93,0.034,25.2,8.59,2,6
Netflix,Ad-Supported,AI-Generated Summary,Bored,Foldable Phone,Movies,Europe,Low,63,130,0.2761,15.0,8.65,4,3
