Platform,Subscription_Tier,AI_Feature_Used,User_Mood_Pre_Watch,Device_Type,Content_Type,Region,Data_Privacy_Setting,Engagement_Score,Daily_Viewing_Time_Min,Churn_Risk_Probability,Monthly_Subscription_Cost_USD,AI_Feature_Satisfaction,Content_Items_Watched,Weekly_Sessions
Netflix,Standard,AI-Generated Summary,Anxious,AI-Integrated TV,Shorts,Latin America,Low,88,72,0.1126,11.99,6.02,1,5
TikTok,Standard,AI-Generated Summary,Stressed,Foldable Phone,Shorts,North America,Medium,68,176,0.2601,10.63,8.43,4,2
YouTube,Premium AI-Plus,Mood-Based Playlist,Happy,Apple Vision Pro,Shorts,Europe,Medium,58,126,0.27,12.91,4.64,33,3
YouTube,Standard,Personalized Story Ending,Happy,Foldable Phone,Shorts,Middle East & Africa,High,46,132,0.3562,13.06,6.99,1,5
YouTube,Standard,Real-time Voice Dubbing,Stressed,Smart Glasses,Shorts,Asia Pacific,High,89,176,0.1859,4.01,7.58,4,5
TikTok,Ad-Supported,Mood-Based Playlist,Bored,Foldable Phone,Movies,North America,Low,67,67,0.1613,29.32,7.51,1,2
YouTube,Premium AI-Plus,Mood-Based Playlist,Happy,Foldable Phone,Movies,Europe,Medium,60,155,0.1568,4.48,7.27,1,2
YouTube,Standard,Personalized Story Ending,Happy,AI-Integrated TV,Gaming,Middle East & Africa,Low,48,169,0.1614,9.76,4.35,19,1
TikTok,Standard,Mood-Based Playlist,Happy,AI-Integrated TV,Movies,Asia Pacific,Low,75,234,0.3828,29.42,10.0,8,1
Netflix,Ad-Supported,Mood-Based Playlist,Happy,Smart Glasses,Movies,Latin America,Medium,84,62,0.2397,21.7,8.36,5,10
TikTok,Ad-Supported,Virtual Background Sync,Happy,AI-Integrated TV,Gaming,Latin America,Medium,99,190,0.1067,33.74,7.66,4,7
YouTube,Premium AI-Plus,Mood-Based Playlist,Energetic,Foldable Phone,Shorts,North America,Medium,49,69,0.1264,11.86,6.79,1,3
TikTok,Premium AI-Plus,Personalized Story Ending,Happy,Apple Vision Pro,Movies,Middle East & Africa,Low,100,103,0.3552,14.93,7.86,1,2
Prime Video,Premium AI-Plus,Personalized Story Ending,Energetic,Smart Glasses,Shorts,Europe,Medium,53,115,0.1955,7.77,7.61,1,3
YouTube,Standard,AI-Generated Summary,Happy,Foldable Phone,Shorts,Latin America,High,100,109,0.7476,16.92,5.62,1,3
Netflix,Standard,Personalized Story Ending,Stressed,AI-Integrated TV,Gaming,North America,Low,60,192,0.3354,3.44,8.95,3,12
Netflix,Ad-Supported,Virtual Background Sync,Happy,Foldable Phone,Movies,North America,Medium,82,66,0.3898,14.0,2.27,1,5
Disney+ AI,Ad-Supported,Real-time Voice Dubbing,Bored,AI-Integrated TV,Shorts,Middle East & Africa,Low,16,114,0.0839,4.16,4.87,1,3
YouTube,Standard,AI-Generated Summary,Happy,AI-Integrated TV,Shorts,Europe,Medium,87,94,0.0694,16.61,9.41,8,7
Prime Video,Ad-Supported,Mood-Based Playlist,Energetic,Apple Vision Pro,Movies,Europe,Medium,46,129,0.0025,24.54,3.82,1,4
YouTube,Standard,Virtual Background Sync,Energetic,Apple Vision Pro,Movies,North America,Low,47,168,0.2836,16.26,10.0,2,5
Disney+ AI,Standard,AI-Generated Summary,Energetic,Foldable Phone,Gaming,Asia Pacific,Medium,36,147,0.2469,12.44,6.71,16,4
Prime Video,Standard,Virtual Background Sync,Bored,Smart Glasses,Education,Europe,Medium,66,135,0.154,14.27,8.79,3,2
Netflix,Premium AI-Plus,Real-time Voice Dubbing,Happy,Foldable Phone,Movies,Latin America,Medium,93,95,0.2491,5.2,8.25,8,6
YouTube,Standard,Personalized Story Ending,Anxious,Foldable Phone,Shorts,Europe,Low,80,99,0.3018,32.93,9.65,1,3
YouTube,Premium AI-Plus,Virtual Background Sync,Bored,AI-Integrated TV,Shorts,Middle East & Africa,Low,100,91,0.6929,14.72,3.99,29,3
YouTube,Standard,Mood-Based Playlist,Stressed,Foldable Phone,Movies,Middle East & Africa,Low,92,140,0.3163,25.47,8.83,2,6
YouTube,Ad-Supported,Personalized Story Ending,Happy,Smart Glasses,Shorts,Middle East & Africa,Low,74,127,0.2885,24.43,7.76,2,3
TikTok,Standard,Mood-Based Playlist,Stressed,Foldable Phone,Gaming,Europe,Medium,76,106,0.1365,14.62,7.88,1,4
YouTube,Ad-Supported,Virtual Background Sync,Bored,Foldable Phone,Movies,North America,Medium,92,139,0.6085,16.7,9.82,1,3
Prime Video,Premium AI-Plus,Personalized Story Ending,Anxious,AI-Integrated TV,Shorts,Europe,Medium,45,92,0.3738,34.99,9.16,48,9
Netflix,Standard,Real-time Voice Dubbing,Bored,Foldable Phone,Education,Middle East & Africa,Low,91,182,0.372,26.13,7.41,5,7
Netflix,Standard,Mood-Based Playlist,Bored,Foldable Phone,Shorts,Asia Pacific,Medium,94,251,0.2932,33.14,4.36,1,3
Netflix,Ad-Supported,Personalized Story Ending,Energetic,Smart Glasses,Shorts,Europe,Low,73,80,0.1236,33.17,9.24,1,3
YouTube,Premium AI-Plus,Real-time Voice Dubbing,Happy,Foldable Phone,Movies,Europe,High,58,103,0.0917,33.52,7.92,1,5
Netflix,Ad-Supported,Virtual Background Sync,Energetic,Foldable Phone,Movies,Asia Pacific,Medium,67,88,0.6666,22.31,10.0,33,7
TikTok,Standard,Virtual Background Sync,Stressed,Foldable Phone,Education,Middle East & Africa,Medium,70,146,0.39,34.99,7.89,1,6
TikTok,Premium AI-Plus,Mood-Based Playlist,Bored,Apple Vision Pro,Movies,Latin America,Low,75,173,0.3817,33.05,8.58,5,5
Netflix,Standard,Mood-Based Playlist,Anxious,AI-Integrated TV,Education,Asia Pacific,Low,86,148,0.2796,16.52,7.11,1,3
Apple TV+,Premium AI-Plus,Personalized Story Ending,Anxious,Smart Glasses,Gaming,Europe,Medium,100,96,0.0742,34.99,9.55,16,3
Prime Video,Standard,Personalized Story Ending,Stressed,Foldable Phone,Shorts,North America,Medium,73,117,0.3516,16.1,8.85,1,1
TikTok,Premium AI-Plus,AI-Generated Summary,Bored,Foldable Phone,Education,Asia Pacific,Low,77,67,0.0618,25.2,6.87,17,5
Netflix,Standard,Personalized Story Ending,Bored,AI-Integrated TV,Gaming,Asia Pacific,Medium,81,95,0.2414,32.62,5.05,20,5
Netflix,Ad-Supported,Personalized Story Ending,Stressed,Apple Vision Pro,Education,North America,Low,86,111,0.1531,1.87,9.06,1,6
Netflix,Ad-Supported,Virtual Background Sync,Stressed,AI-Integrated TV,Movies,Latin America,Medium,89,135,0.3438,12.34,10.0,1,6
YouTube,Standard,Mood-Based Playlist,Anxious,Apple Vision Pro,Movies,Latin America,Medium,64,118,0.1005,31.5,6.66,6,2
Disney+ AI,Ad-Supported,AI-Generated Summary,Happy,Smart Glasses,Shorts,North America,Low,89,148,0.1731,34.99,9.96,1,3
Netflix,Ad-Supported,Mood-Based Playlist,Happy,AI-Integrated TV,Shorts,Latin America,Low,87,159,0.1879,34.99,10.0,1,1
TikTok,Ad-Supported,Mood-Based Playlist,Energetic,Foldable Phone,Shorts,North America,High,61,58,0.1421,21.73,6.36,1,8
YouTube,Ad-Supported,Mood-Based Playlist,Anxious,Foldable Phone,Gaming,North America,Medium,100,71,0.2992,15.83,8.06,1,1
Apple TV+,Premium AI-Plus,Virtual Background Sync,Bored,Foldable Phone,Shorts,Asia Pacific,Medium,100,218,0.365,34.99,6.7,1,7
Apple TV+,Premium AI-Plus,Real-time Voice Dubbing,Happy,AI-Integrated TV,Shorts,Europe,Medium,57,106,0.0689,3.48,4.61,1,3
YouTube,Ad-Supported,Real-time Voice Dubbing,Happy,Smart Glasses,Education,Latin America,Low,48,195,0.1571,7.73,9.22,1,6
Disney+ AI,Premium AI-Plus,Mood-Based Playlist,Happy,Apple Vision Pro,Movies,North America,Low,77,178,0.2088,4.2,9.87,40,7
Prime Video,Standard,AI-Generated Summary,Energetic,AI-Integrated TV,Education,Latin America,High,82,91,0.4073,5.81,3.85,2,7
YouTube,Ad-Supported,Personalized Story Ending,Anxious,Apple Vision Pro,Education,Middle East & Africa,Medium,75,187,0.2244,20.69,7.24,1,7
YouTube,Standard,AI-Generated Summary,Energetic,AI-Integrated TV,Shorts,North America,Low,100,262,0.2169,3.89,8.64,1,3
Prime Video,Premium AI-Plus,Real-time Voice Dubbing,Energetic,AI-Integrated TV,Education,Asia Pacific,Medium,82,222,0.2304,16.41,8.63,1,2
Prime Video,Standard,AI-Generated Summary,Happy,AI-Integrated TV,Shorts,Asia Pacific,Medium,39,106,0.4147,4.07,10.0,25,2
YouTube,Standard,Mood-Based Playlist,Happy,Foldable Phone,Shorts,Latin America,High,78,130,0.1542,26.19,9.98,48,2
Prime Video,Ad-Supported,Mood-Based Playlist,Energetic,Foldable Phone,Shorts,North America,Low,64,43,0.2366,17.66,5.45,1,3
Apple TV+,Ad-Supported,Virtual Background Sync,Stressed,AI-Integrated TV,Shorts,Asia Pacific,High,93,60,0.178,34.99,5.97,1,3
Disney+ AI,Premium AI-Plus,Personalized Story Ending,Happy,AI-Integrated TV,Education,Europe,Medium,97,174,0.036,4.21,8.54,29,3
Apple TV+,Premium AI-Plus,Virtual Background Sync,Anxious,AI-Integrated TV,Shorts,Europe,Low,83,95,0.1939,4.31,7.8,1,4
YouTube,Standard,AI-Generated Summary,Happy,AI-Integrated TV,Shorts,North America,High,64,20,0.1955,7.07,10.0,1,6
YouTube,Premium AI-Plus,Mood-Based Playlist,Happy,Apple Vision Pro,Shorts,North America,High,56,92,0.4623,13.87,8.25,3,5
Prime Video,Premium AI-Plus,Real-time Voice Dubbing,Anxious,Foldable Phone,Movies,North America,Medium,64,120,0.552,32.15,10.0,3,3
YouTube,Ad-Supported,Virtual Background Sync,Happy,Foldable Phone,Gaming,Middle East & Africa,Medium,100,123,0.3298,24.79,8.88,5,4
Netflix,Ad-Supported,Mood-Based Playlist,Anxious,AI-Integrated TV,Movies,North America,High,92,102,0.0974,6.03,9.92,1,2
YouTube,Standard,Real-time Voice Dubbing,Energetic,Apple Vision Pro,Shorts,Asia Pacific,High,51,103,0.1924,34.99,6.38,1,3
Apple TV+,Ad-Supported,Virtual Background Sync,Anxious,Apple Vision Pro,Shorts,North America,Low,75,123,0.4028,23.84,8.55,6,4
YouTube,Standard,Mood-Based Playlist,Energetic,Apple Vision Pro,Movies,Asia Pacific,High,65,82,0.4869,11.38,10.0,2,3
Prime Video,Premium AI-Plus,Personalized Story Ending,Energetic,AI-Integrated TV,Gaming,North America,Medium,20,137,0.1049,11.87,8.63,2,3
TikTok,Standard,AI-Generated Summary,Happy,Foldable Phone,Movies,Latin America,Low,50,232,0.2791,16.73,6.93,1,1
YouTube,Standard,AI-Generated Summary,Bored,Apple Vision Pro,Gaming,Asia Pacific,Low,97,133,0.1229,16.07,8.24,1,7
YouTube,Standard,Real-time Voice Dubbing,Anxious,AI-Integrated TV,Movies,Asia Pacific,Medium,73,160,0.3087,3.08,6.67,16,5
YouTube,Ad-Supported,Real-time Voice Dubbing,Stressed,AI-Integrated TV,Shorts,North America,Medium,64,160,0.3132,34.99,3.85,2,3
Prime Video,Ad-Supported,AI-Generated Summary,Bored,Foldable Phone,Shorts,Middle East & Africa,Low,95,89,0.2552,33.79,6.41,1,5
Netflix,Ad-Supported,Virtual Background Sync,Stressed,Foldable Phone,Shorts,Asia Pacific,Low,67,18,0.3215,5.12,8.86,2,3
TikTok,Premium AI-Plus,Personalized Story Ending,Bored,AI-Integrated TV,Movies,Asia Pacific,Medium,79,111,0.5936,3.92,9.0,1,5
TikTok,Standard,AI-Generated Summary,Happy,Foldable Phone,Gaming,North America,High,88,153,0.5313,17.42,5.76,2,3
YouTube,Standard,Mood-Based Playlist,Happy,AI-Integrated TV,Movies,North America,High,92,88,0.3556,30.91,8.88,25,4
Netflix,Premium AI-Plus,AI-Generated Summary,Energetic,AI-Integrated TV,Education,Asia Pacific,High,64,127,0.2793,16.85,8.32,1,3
YouTube,Standard,AI-Generated Summary,Energetic,Foldable Phone,Gaming,Middle East & Africa,High,51,103,0.0025,25.9,8.77,6,3
Disney+ AI,Ad-Supported,Personalized Story Ending,Anxious,AI-Integrated TV,Education,Europe,High,85,195,0.1302,6.21,4.13,1,3
Prime Video,Premium AI-Plus,AI-Generated Summary,Energetic,Foldable Phone,Shorts,Latin America,Low,68,90,0.3575,34.99,8.79,3,2
Netflix,Premium AI-Plus,Real-time Voice Dubbing,Bored,Apple Vision Pro,Education,Asia Pacific,High,65,127,0.0369,28.07,8.15,1,2
Apple TV+,Premium AI-Plus,Real-time Voice Dubbing,Happy,Foldable Phone,Shorts,Middle East & Africa,Medium,81,78,0.6721,34.32,10.0,1,3
Netflix,Premium AI-Plus,Real-time Voice Dubbing,Energetic,Smart Glasses,Education,Asia Pacific,High,70,137,0.1781,5.9,8.08,4,2
Prime Video,Standard,Personalized Story Ending,Energetic,AI-Integrated TV,Shorts,Latin America,Medium,100,145,0.341,31.53,9.12,1,6
YouTube,Ad-Supported,Virtual Background Sync,Bored,Foldable Phone,Shorts,Asia Pacific,Medium,94,265,0.1946,7.03,9.07,4,6
Netflix,Standard,Real-time Voice Dubbing,Anxious,AI-Integrated TV,Movies,Europe,Medium,73,250,0.0652,34.99,7.75,18,3
TikTok,Ad-Supported,Virtual Background Sync,Anxious,Apple Vision Pro,Shorts,North America,Medium,63,88,0.0955,14.75,8.5,1,5
Netflix,Premium AI-Plus,Real-time Voice Dubbing,Energetic,AI-Integrated TV,Movies,Europe,Low,73,122,0.3957,5.6,5.59,5,6
Prime Video,Premium AI-Plus,Personalized Story Ending,Happy,Apple Vision Pro,Gaming,North America,Medium,85,61,0.337,19.99,3.23,1,4
Netflix,Standard,Personalized Story Ending,Energetic,AI-Integrated TV,Education,Asia Pacific,Low,86,119,0.5583,10.79,3.78,1,3
Apple TV+,Ad-Supported,Virtual Background Sync,Anxious,Foldable Phone,Movies,North America,High,84,222,0.6076,4.91,10.0,2,3
TikTok,Standard,Real-time Voice Dubbing,Energetic,Smart Glasses,Shorts,Middle East & Africa,High,80,27,0.2375,10.07,8.12,67,3
TikTok,Ad-Supported,Mood-Based Playlist,Bored,Foldable Phone,Shorts,Asia Pacific,Medium,100,120,0.3472,12.71,6.91,3,9
Prime Video,Premium AI-Plus,Real-time Voice Dubbing,Anxious,Apple Vision Pro,Gaming,Latin America,Medium,77,146,0.0382,23.93,9.22,2,6
Netflix,Standard,Virtual Background Sync,Bored,Foldable Phone,Movies,North America,High,92,104,0.5136,34.99,8.31,1,3
YouTube,Standard,Personalized Story Ending,Happy,Foldable Phone,Shorts,Europe,Medium,61,135,0.2584,34.99,4.4,6,5
YouTube,Standard,AI-Generated Summary,Energetic,Foldable Phone,Movies,Europe,High,95,170,0.3438,34.99,9.01,1,5
Netflix,Premium AI-Plus,Virtual Background Sync,Energetic,Foldable Phone,Gaming,North America,Medium,88,209,0.3312,9.58,7.59,35,3
YouTube,Standard,Real-time Voice Dubbing,Bored,AI-Integrated TV,Education,Middle East & Africa,Medium,86,118,0.2948,5.18,9.57,19,2
Apple TV+,Premium AI-Plus,Mood-Based Playlist,Anxious,Foldable Phone,Movies,North America,Medium,66,217,0.5586,3.54,10.0,3,7
Disney+ AI,Standard,AI-Generated Summary,Anxious,Foldable Phone,Movies,Asia Pacific,Medium,64,119,0.0702,34.99,5.1,1,2
TikTok,Ad-Supported,Real-time Voice Dubbing,Anxious,Smart Glasses,Gaming,Asia Pacific,Medium,76,35,0.0025,4.37,3.88,1,7
Prime Video,Premium AI-Plus,Real-time Voice Dubbing,Bored,AI-Integrated TV,Education,Europe,Medium,73,87,0.2305,30.12,8.96,1,10
Prime Video,Ad-Supported,Mood-Based Playlist,Energetic,Smart Glasses,Movies,Asia Pacific,High,74,77,0.1985,10.81,2.44,5,7
Prime Video,Standard,AI-Generated Summary,Anxious,AI-Integrated TV,Shorts,Asia Pacific,High,81,77,0.1513,3.56,10.0,6,3
Netflix,Standard,Real-time Voice Dubbing,Bored,AI-Integrated TV,Movies,Europe,Medium,63,182,0.4165,27.22,6.35,1,1
TikTok,Standard,Real-time Voice Dubbing,Energetic,Foldable Phone,Movies,Asia Pacific,Medium,64,81,0.2041,10.61,8.77,1,5
YouTube,Ad-Supported,Real-time Voice Dubbing,Anxious,Apple Vision Pro,Gaming,Asia Pacific,Medium,81,94,0.1142,14.9,7.6,3,4
Prime Video,Ad-Supported,Real-time Voice Dubbing,Energetic,Foldable Phone,Shorts,Middle East & Africa,High,68,142,0.0703,25.05,9.06,1,5
Netflix,Standard,Virtual Background Sync,Happy,Smart Glasses,Movies,Latin America,Low,67,135,0.1909,13.45,8.29,27,4
TikTok,Premium AI-Plus,Mood-Based Playlist,Anxious,Apple Vision Pro,Shorts,North America,Low,65,213,0.4319,0.0,9.95,16,3
Disney+ AI,Standard,AI-Generated Summary,Happy,Apple Vision Pro,Shorts,Europe,Low,70,87,0.1166,4.78,7.41,1,3
TikTok,Ad-Supported,Personalized Story Ending,Anxious,Foldable Phone,Shorts,Latin America,Medium,88,69,0.3621,10.99,9.17,12,6
YouTube,Ad-Supported,Real-time Voice Dubbing,Stressed,Foldable Phone,Shorts,Asia Pacific,Medium,66,91,0.2056,4.56,7.64,2,1
Netflix,Premium AI-Plus,Personalized Story Ending,Energetic,Foldable Phone,Education,North America,Medium,100,193,0.3562,34.99,10.0,1,3
YouTube,Ad-Supported,Personalized Story Ending,Energetic,Apple Vision Pro,Education,Europe,Medium,68,109,0.1473,20.98,7.57,2,5
TikTok,Standard,AI-Generated Summary,Bored,Foldable Phone,Movies,Asia Pacific,Low,100,135,0.6412,10.77,6.75,1,4
Prime Video,Ad-Supported,Real-time Voice Dubbing,Energetic,Foldable Phone,Education,Europe,High,64,83,0.1709,14.28,7.72,4,2
Netflix,Ad-Supported,Virtual Background Sync,Stressed,AI-Integrated TV,Education,Asia Pacific,High,70,106,0.3807,11.78,10.0,1,3
Prime Video,Ad-Supported,Personalized Story Ending,Stressed,AI-Integrated TV,Movies,Asia Pacific,Medium,100,52,0.1192,6.21,7.6,6,1
Prime Video,Standard,Mood-Based Playlist,Happy,Apple Vision Pro,Shorts,Europe,Medium,92,96,0.2273,17.17,9.37,2,1
Netflix,Ad-Supported,Real-time Voice Dubbing,Stressed,Foldable Phone,Shorts,Latin America,Low,44,117,0.3037,1.06,9.69,12,2
Apple TV+,Ad-Supported,AI-Generated Summary,Anxious,Foldable Phone,Movies,Latin America,Medium,59,151,0.4045,10.03,4.82,20,5
TikTok,Ad-Supported,Real-time Voice Dubbing,Anxious,AI-Integrated TV,Education,Middle East & Africa,Low,53,236,0.0957,7.74,10.0,14,3
Netflix,Standard,Real-time Voice Dubbing,Bored,Foldable Phone,Gaming,Latin America,Medium,75,130,0.3789,10.81,8.69,1,2
YouTube,Standard,Mood-Based Playlist,Happy,AI-Integrated TV,Movies,Asia Pacific,Low,92,113,0.1579,15.63,6.68,1,3
Netflix,Premium AI-Plus,Mood-Based Playlist,Happy,Foldable Phone,Shorts,Europe,Medium,75,7,0.213,17.98,9.76,8,3
Netflix,Standard,AI-Generated Summary,Energetic,Foldable Phone,Education,Europe,Medium,41,48,0.2441,16.14,5.4,29,8
YouTube,Standard,Mood-Based Playlist,Anxious,AI-Integrated TV,Gaming,North America,High,81,144,0.2099,0.0,8.62,1,2
Netflix,Standard,Real-time Voice Dubbing,Energetic,Apple Vision Pro,Movies,Europe,High,83,93,0.0662,12.71,8.02,2,4
Apple TV+,Ad-Supported,Real-time Voice Dubbing,Bored,Smart Glasses,Movies,Europe,High,55,79,0.0283,21.63,7.6,1,5
Netflix,Standard,AI-Generated Summary,Bored,Foldable Phone,Movies,Asia Pacific,Medium,72,115,0.483,2.19,10.0,1,2
Prime Video,Premium AI-Plus,AI-Generated Summary,Energetic,Smart Glasses,Shorts,Middle East & Africa,High,60,63,0.2369,5.4,5.38,1,4
TikTok,Standard,Real-time Voice Dubbing,Happy,Smart Glasses,Shorts,Europe,Low,59,170,0.1043,34.99,10.0,1,4
YouTube,Premium AI-Plus,Personalized Story Ending,Energetic,Apple Vision Pro,Movies,Middle East & Africa,High,100,48,0.3086,6.93,3.98,1,3
YouTube,Premium AI-Plus,Real-time Voice Dubbing,Stressed,AI-Integrated TV,Movies,North America,Low,68,85,0.2233,4.03,4.53,1,5
TikTok,Standard,Virtual Background Sync,Happy,Apple Vision Pro,Movies,Europe,Medium,60,115,0.4594,16.84,8.14,4,5
Netflix,Standard,Personalized Story Ending,Happy,AI-Integrated TV,Movies,Latin America,Medium,80,111,0.2448,26.86,7.36,30,1
YouTube,Standard,Virtual Background Sync,Stressed,Foldable Phone,Shorts,Europe,Low,88,124,0.2466,7.13,10.0,8,4
YouTube,Premium AI-Plus,Real-time Voice Dubbing,Energetic,AI-Integrated TV,Shorts,Latin America,Medium,64,101,0.0495,34.99,6.65,1,3
Apple TV+,Ad-Supported,Real-time Voice Dubbing,Happy,Foldable Phone,Movies,North America,Medium,47,167,0.3203,32.15,6.34,2,5
Netflix,Standard,Virtual Background Sync,Stressed,AI-Integrated TV,Shorts,North America,High,97,85,0.6013,32.55,6.91,1,3
YouTube,Standard,Personalized Story Ending,Energetic,AI-Integrated TV,Movies,Asia Pacific,Medium,87,115,0.5629,32.63,7.79,6,3
TikTok,Standard,Mood-Based Playlist,Bored,Foldable Phone,Shorts,Europe,Medium,43,108,0.2372,34.99,9.83,1,10
YouTube,Premium AI-Plus,Mood-Based Playlist,Happy,Smart Glasses,Movies,Middle East & Africa,Medium,70,84,0.0772,34.99,10.0,39,6
Netflix,Standard,AI-Generated Summary,Happy,AI-Integrated TV,Gaming,Europe,Medium,22,58,0.2501,6.42,8.21,2,2
YouTube,Ad-Supported,Virtual Background Sync,Stressed,Smart Glasses,Gaming,Asia Pacific,Low,54,118,0.4125,28.08,6.2,1,4
YouTube,Standard,Virtual Background Sync,Happy,Apple Vision Pro,Shorts,Europe,Medium,100,52,0.1728,1.92,9.69,7,7
Netflix,Standard,Virtual Background Sync,Bored,Apple Vision Pro,Shorts,Europe,Medium,67,130,0.1493,34.69,9.31,11,3
Netflix,Premium AI-Plus,Mood-Based Playlist,Anxious,Apple Vision Pro,Shorts,Middle East & Africa,Low,95,114,0.2628,24.55,6.27,1,5
Netflix,Standard,AI-Generated Summary,Happy,Foldable Phone,Gaming,Middle East & Africa,Low,90,93,0.1268,13.56,8.55,1,9
Prime Video,Standard,Real-time Voice Dubbing,Energetic,Foldable Phone,Movies,North America,Low,79,38,0.2716,34.99,9.79,1,1
Prime Video,Standard,Virtual Background Sync,Energetic,Smart Glasses,Movies,North America,Low,93,163,0.2703,32.82,6.05,1,5
Prime Video,Standard,Mood-Based Playlist,Stressed,Apple Vision Pro,Movies,Latin America,Medium,38,180,0.2185,16.73,9.91,2,3
TikTok,Standard,AI-Generated Summary,Bored,Smart Glasses,Movies,Asia Pacific,Medium,61,62,0.3108,6.64,7.46,10,3
YouTube,Standard,Mood-Based Playlist,Bored,Smart Glasses,Movies,Asia Pacific,High,66,81,0.2079,6.38,9.6,2,2
TikTok,Standard,Virtual Background Sync,Stressed,Foldable Phone,Movies,Europe,Medium,78,159,0.0824,16.04,5.79,1,2
Netflix,Premium AI-Plus,AI-Generated Summary,Happy,Apple Vision Pro,Gaming,Middle East & Africa,Medium,90,52,0.7195,14.08,10.0,1,3
TikTok,Standard,AI-Generated Summary,Stressed,AI-Integrated TV,Education,North America,Low,57,227,0.3916,15.31,9.54,1,5
YouTube,Ad-Supported,Personalized Story Ending,Happy,Apple Vision Pro,Movies,Middle East & Africa,Medium,85,146,0.137,16.95,6.45,37,1
Disney+ AI,Ad-Supported,Personalized Story Ending,Bored,AI-Integrated TV,Shorts,Europe,Medium,73,104,0.4459,2.44,7.74,1,8
TikTok,Standard,Virtual Background Sync,Anxious,Smart Glasses,Movies,Asia Pacific,Medium,27,96,0.2715,6.4,7.9,21,1
YouTube,Ad-Supported,Real-time Voice Dubbing,Bored,AI-Integrated TV,Shorts,Europe,Low,35,71,0.4407,13.17,9.21,2,3
Netflix,Premium AI-Plus,Mood-Based Playlist,Bored,AI-Integrated TV,Shorts,Europe,High,81,84,0.0923,16.39,7.55,43,1
TikTok,Premium AI-Plus,Virtual Background Sync,Energetic,Foldable Phone,Shorts,Europe,Medium,58,79,0.139,12.85,8.36,7,3
Netflix,Standard,Real-time Voice Dubbing,Anxious,Apple Vision Pro,Shorts,North America,High,74,111,0.303,13.53,8.43,2,4
YouTube,Standard,Real-time Voice Dubbing,Energetic,Smart Glasses,Education,Latin America,High,72,105,0.3932,3.3,10.0,1,3
YouTube,Standard,Mood-Based Playlist,Anxious,Smart Glasses,Shorts,North America,Medium,100,96,0.0534,15.15,7.51,1,2
YouTube,Ad-Supported,Virtual Background Sync,Anxious,Apple Vision Pro,Education,Latin America,Medium,74,176,0.2793,16.17,9.62,8,6
Disney+ AI,Premium AI-Plus,Personalized Story Ending,Bored,Foldable Phone,Gaming,Latin America,High,93,150,0.478,14.04,8.73,1,3
